DateTime,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,last_1_hour_traffic,last_2_hour_traffic,last_3_hour_traffic,last_4_hour_traffic,last_5_hour_traffic,last_6_hour_traffic,hour,month_day,weekday,month,year,Junction
10-10-2012 18:00,1,108,52,2,180,8,8,282.6,0,0,81,Clear,sky is clear,4775,6286,5610,5227,5067,5030,4887,18,10,3,10,2012,1
10-10-2012 19:00,1,279,56,2,190,8,8,282.6,0,0,81,Clear,sky is clear,3340,4775,6286,5610,5227,5067,5030,19,10,3,10,2012,1
10-10-2012 20:00,1,85,52,3,170,7,7,282.6,0,0,81,Clear,sky is clear,3013,3340,4775,6286,5610,5227,5067,20,10,3,10,2012,1
10-10-2012 21:00,1,75,52,2,170,6,6,282.6,0,0,81,Clear,sky is clear,2603,3013,3340,4775,6286,5610,5227,21,10,3,10,2012,1
10-10-2012 22:00,1,42,49,3,150,9,9,282.6,0,0,81,Clear,sky is clear,1910,2603,3013,3340,4775,6286,5610,22,10,3,10,2012,1
10-10-2012 23:00,1,278,43,4,180,5,5,282.6,0,0,81,Clear,sky is clear,1037,1910,2603,3013,3340,4775,6286,23,10,3,10,2012,1
11-10-2012 01:00,1,39,43,4,180,4,4,273.9,0,0,1,Clear,sky is clear,347,1037,1910,2603,3013,3340,4775,1,11,4,10,2012,1
11-10-2012 03:00,1,35,43,5,170,4,4,274.4,0,0,75,Clouds,broken clouds,350,347,1037,1910,2603,3013,3340,3,11,4,10,2012,1
11-10-2012 04:00,1,219,43,4,180,8,8,274.05,0,0,75,Clouds,broken clouds,850,350,347,1037,1910,2603,3013,4,11,4,10,2012,1
11-10-2012 05:00,1,278,41,5,200,5,5,273.71,0,0,40,Clouds,scattered clouds,2791,850,350,347,1037,1910,2603,5,11,4,10,2012,1
11-10-2012 06:00,1,132,41,4,200,6,6,272.66,0,0,1,Clear,sky is clear,5809,2791,850,350,347,1037,1910,6,11,4,10,2012,1
11-10-2012 07:00,1,42,27,5,210,1,1,272.65,0,0,1,Clear,sky is clear,6798,5809,2791,850,350,347,1037,7,11,4,10,2012,1
11-10-2012 08:00,1,152,31,4,260,8,8,272.52,0,0,1,Clear,sky is clear,6304,6798,5809,2791,850,350,347,8,11,4,10,2012,1
11-10-2012 09:00,1,154,36,6,280,8,8,275.19,0,0,20,Clouds,few clouds,5291,6304,6798,5809,2791,850,350,9,11,4,10,2012,1
11-10-2012 10:00,1,271,44,6,280,9,9,275.34,0,0,1,Clear,sky is clear,4638,5291,6304,6798,5809,2791,850,10,11,4,10,2012,1
11-10-2012 14:00,1,14,47,7,300,8,8,284.1,0,0,50,Clear,sky is clear,5557,4638,5291,6304,6798,5809,2791,14,11,4,10,2012,1
11-10-2012 15:00,1,170,54,7,300,1,1,284.1,0,0,50,Clear,sky is clear,5818,5557,4638,5291,6304,6798,5809,15,11,4,10,2012,1
11-10-2012 16:00,1,153,53,2,290,2,2,283.78,0,0,75,Clouds,broken clouds,6272,5818,5557,4638,5291,6304,6798,16,11,4,10,2012,1
11-10-2012 17:00,1,161,57,1,230,9,9,283.52,0,0,75,Clouds,broken clouds,5944,6272,5818,5557,4638,5291,6304,17,11,4,10,2012,1
11-10-2012 18:00,1,14,57,2,220,3,3,283.32,0,0,90,Clouds,overcast clouds,4949,5944,6272,5818,5557,4638,5291,18,11,4,10,2012,1
11-10-2012 19:00,1,204,61,1,220,7,7,282.06,0,0,90,Clouds,overcast clouds,3511,4949,5944,6272,5818,5557,4638,19,11,4,10,2012,1
11-10-2012 20:00,1,134,61,3,220,6,6,281.95,0,0,90,Clouds,overcast clouds,3039,3511,4949,5944,6272,5818,5557,20,11,4,10,2012,1
11-10-2012 21:00,1,85,63,2,253,5,5,281.81,0,0,90,Clouds,overcast clouds,2679,3039,3511,4949,5944,6272,5818,21,11,4,10,2012,1
11-10-2012 22:00,1,178,65,1,286,3,3,282.16,0,0,90,Clouds,overcast clouds,2094,2679,3039,3511,4949,5944,6272,22,11,4,10,2012,1
11-10-2012 23:00,1,226,68,0,320,4,4,282.53,0,0,90,Clouds,overcast clouds,1284,2094,2679,3039,3511,4949,5944,23,11,4,10,2012,1
12-10-2012 00:00,1,192,66,3,260,6,6,283.91,0,0,90,Clouds,overcast clouds,630,1284,2094,2679,3039,3511,4949,0,12,5,10,2012,1
12-10-2012 01:00,1,122,65,7,310,6,6,284.64,0,0,90,Clouds,overcast clouds,410,630,1284,2094,2679,3039,3511,1,12,5,10,2012,1
12-10-2012 02:00,1,285,87,4,280,3,3,284.61,0,0,90,Clouds,overcast clouds,331,410,630,1284,2094,2679,3039,2,12,5,10,2012,1
12-10-2012 03:00,1,187,75,3,217,6,6,283.18,0,0,72,Drizzle,light intensity drizzle,372,331,410,630,1284,2094,2679,3,12,5,10,2012,1
12-10-2012 04:00,1,134,75,5,260,8,8,282.26,0,0,72,Rain,light rain,739,372,331,410,630,1284,2094,4,12,5,10,2012,1
12-10-2012 05:00,1,208,57,7,270,7,7,280.77,0,0,72,Drizzle,light intensity drizzle,2561,739,372,331,410,630,1284,5,12,5,10,2012,1
12-10-2012 06:00,1,147,39,9,270,1,1,278.53,0,0,75,Clouds,broken clouds,5586,2561,739,372,331,410,630,6,12,5,10,2012,1
12-10-2012 07:00,1,227,42,6,290,1,1,277.64,0,0,75,Clouds,broken clouds,6992,5586,2561,739,372,331,410,7,12,5,10,2012,1
12-10-2012 08:00,1,177,42,6,270,8,8,277.9,0,0,90,Clouds,overcast clouds,5860,6992,5586,2561,739,372,331,8,12,5,10,2012,1
12-10-2012 09:00,1,143,49,4,313,9,9,278.18,0,0,90,Clouds,overcast clouds,5230,5860,6992,5586,2561,739,372,9,12,5,10,2012,1
12-10-2012 10:00,1,170,47,5,305,8,8,279.29,0,0,75,Clouds,broken clouds,4864,5230,5860,6992,5586,2561,739,10,12,5,10,2012,1
12-10-2012 11:00,1,281,45,7,297,4,4,280.45,0,0,75,Clouds,broken clouds,5146,4864,5230,5860,6992,5586,2561,11,12,5,10,2012,1
12-10-2012 12:00,1,289,45,7,297,4,4,280.95,0,0,40,Clouds,scattered clouds,5526,5146,4864,5230,5860,6992,5586,12,12,5,10,2012,1
12-10-2012 13:00,1,257,45,7,297,3,3,281.74,0,0,40,Clouds,scattered clouds,5383,5526,5146,4864,5230,5860,6992,13,12,5,10,2012,1
12-10-2012 14:00,1,231,45,7,297,7,7,281.84,0,0,75,Clouds,broken clouds,5758,5383,5526,5146,4864,5230,5860,14,12,5,10,2012,1
12-10-2012 15:00,1,181,45,7,297,1,1,282.45,0,0,75,Clouds,broken clouds,5889,5758,5383,5526,5146,4864,5230,15,12,5,10,2012,1
12-10-2012 16:00,1,268,45,7,297,1,1,282.2,0,0,75,Clouds,broken clouds,6057,5889,5758,5383,5526,5146,4864,16,12,5,10,2012,1
12-10-2012 17:00,1,265,57,5,288,2,2,281.54,0,0,40,Clouds,scattered clouds,6028,6057,5889,5758,5383,5526,5146,17,12,5,10,2012,1
12-10-2012 18:00,1,177,69,3,280,4,4,280.21,0,0,20,Clouds,few clouds,5257,6028,6057,5889,5758,5383,5526,18,12,5,10,2012,1
12-10-2012 23:00,1,129,66,4,285,1,1,282.2,0,0,56,Clear,sky is clear,1897,5257,6028,6057,5889,5758,5383,23,12,5,10,2012,1
13-10-2012 00:00,1,28,64,4,290,5,5,272.58,0,0,1,Clear,sky is clear,1335,1897,5257,6028,6057,5889,5758,0,13,6,10,2012,1
13-10-2012 01:00,1,256,64,4,300,2,2,272.06,0,0,1,Clear,sky is clear,769,1335,1897,5257,6028,6057,5889,1,13,6,10,2012,1
13-10-2012 02:00,1,214,64,3,280,5,5,270.99,0,0,1,Clear,sky is clear,570,769,1335,1897,5257,6028,6057,2,13,6,10,2012,1
13-10-2012 03:00,1,76,74,3,260,5,5,270.29,0,0,20,Clouds,few clouds,413,570,769,1335,1897,5257,6028,3,13,6,10,2012,1
13-10-2012 04:00,1,194,74,2,260,6,6,269.48,0,0,1,Clear,sky is clear,399,413,570,769,1335,1897,5257,4,13,6,10,2012,1
13-10-2012 05:00,1,117,86,2,260,9,9,269.27,0,0,1,Clear,sky is clear,740,399,413,570,769,1335,1897,5,13,6,10,2012,1
13-10-2012 06:00,1,174,64,2,270,3,3,268.91,0,0,1,Clear,sky is clear,1420,740,399,413,570,769,1335,6,13,6,10,2012,1
13-10-2012 07:00,1,130,80,1,240,3,3,268.98,0,0,75,Clouds,broken clouds,2220,1420,740,399,413,570,769,7,13,6,10,2012,1
13-10-2012 08:00,1,93,68,2,244,3,3,269.23,0,0,40,Clouds,scattered clouds,3479,2220,1420,740,399,413,570,8,13,6,10,2012,1
13-10-2012 09:00,1,270,57,3,248,2,2,272.61,0,0,40,Clouds,scattered clouds,4546,3479,2220,1420,740,399,413,9,13,6,10,2012,1
13-10-2012 10:00,1,116,45,3,252,8,8,276.78,0,0,20,Clouds,few clouds,4579,4546,3479,2220,1420,740,399,10,13,6,10,2012,1
13-10-2012 11:00,1,132,34,4,257,6,6,279.22,0,0,1,Clear,sky is clear,4438,4579,4546,3479,2220,1420,740,11,13,6,10,2012,1
13-10-2012 12:00,1,82,34,4,257,6,6,280.35,0,0,1,Clear,sky is clear,4623,4438,4579,4546,3479,2220,1420,12,13,6,10,2012,1
13-10-2012 13:00,1,163,29,6,260,5,5,281.81,0,0,1,Clear,sky is clear,4440,4623,4438,4579,4546,3479,2220,13,13,6,10,2012,1
13-10-2012 14:00,1,298,29,4,250,8,8,283.05,0,0,1,Clear,sky is clear,4495,4440,4623,4438,4579,4546,3479,14,13,6,10,2012,1
13-10-2012 15:00,1,106,34,2,220,9,9,283.96,0,0,1,Clear,sky is clear,4483,4495,4440,4623,4438,4579,4546,15,13,6,10,2012,1
13-10-2012 16:00,1,287,39,2,140,2,2,284.53,0,0,1,Clear,sky is clear,4591,4483,4495,4440,4623,4438,4579,16,13,6,10,2012,1
13-10-2012 17:00,1,263,39,3,130,5,5,284.44,0,0,1,Clear,sky is clear,4477,4591,4483,4495,4440,4623,4438,17,13,6,10,2012,1
13-10-2012 18:00,1,91,42,2,120,3,3,283.64,0,0,1,Clear,sky is clear,4221,4477,4591,4483,4495,4440,4623,18,13,6,10,2012,1
13-10-2012 19:00,1,26,37,3,150,3,3,281.85,0,0,20,Clouds,few clouds,3672,4221,4477,4591,4483,4495,4440,19,13,6,10,2012,1
13-10-2012 20:00,1,189,37,4,160,6,6,281.38,0,0,1,Clear,sky is clear,3015,3672,4221,4477,4591,4483,4495,20,13,6,10,2012,1
13-10-2012 21:00,1,225,32,5,190,1,1,281.84,0,0,75,Clouds,broken clouds,2769,3015,3672,4221,4477,4591,4483,21,13,6,10,2012,1
13-10-2012 22:00,1,31,34,7,210,8,8,282.23,0,0,90,Clouds,overcast clouds,2875,2769,3015,3672,4221,4477,4591,22,13,6,10,2012,1
13-10-2012 23:00,1,245,37,6,220,6,6,282.18,0,0,90,Clouds,overcast clouds,1931,2875,2769,3015,3672,4221,4477,23,13,6,10,2012,1
14-10-2012 00:00,1,220,37,6,240,4,4,282.49,0,0,90,Clouds,overcast clouds,1309,1931,2875,2769,3015,3672,4221,0,14,7,10,2012,1
14-10-2012 01:00,1,295,40,3,270,1,1,282.54,0,0,90,Clouds,overcast clouds,870,1309,1931,2875,2769,3015,3672,1,14,7,10,2012,1
14-10-2012 02:00,1,216,43,5,320,2,2,282.58,0,0,90,Clouds,overcast clouds,654,870,1309,1931,2875,2769,3015,2,14,7,10,2012,1
14-10-2012 03:00,1,264,52,6,350,8,8,282.23,0,0,90,Clouds,overcast clouds,364,654,870,1309,1931,2875,2769,3,14,7,10,2012,1
14-10-2012 04:00,1,20,80,3,360,9,9,282.08,0,0,90,Clouds,overcast clouds,262,364,654,870,1309,1931,2875,4,14,7,10,2012,1
14-10-2012 05:00,1,43,75,5,350,4,4,282.23,0,0,90,Clouds,overcast clouds,505,262,364,654,870,1309,1931,5,14,7,10,2012,1
14-10-2012 06:00,1,130,75,7,350,4,4,282.24,0,0,90,Clouds,overcast clouds,861,505,262,364,654,870,1309,6,14,7,10,2012,1
14-10-2012 07:00,1,245,60,5,360,4,4,282.24,0,0,90,Clouds,overcast clouds,1132,861,505,262,364,654,870,7,14,7,10,2012,1
14-10-2012 08:00,1,192,52,6,330,1,1,282.24,0,0,57,Mist,mist,1797,1132,861,505,262,364,654,8,14,7,10,2012,1
14-10-2012 09:00,1,132,37,5,350,8,8,282.43,0,0,57,Mist,mist,2685,1797,1132,861,505,262,364,9,14,7,10,2012,1
14-10-2012 09:00,1,285,26,7,330,7,7,282.43,0,0,57,Haze,haze,2685,2685,1797,1132,861,505,262,9,14,7,10,2012,1
14-10-2012 09:00,1,87,42,9,330,3,3,282.43,0,0,57,Drizzle,light intensity drizzle,2685,2685,2685,1797,1132,861,505,9,14,7,10,2012,1
14-10-2012 10:00,1,217,25,6,320,6,6,282.33,0,0,57,Drizzle,light intensity drizzle,3370,2685,2685,2685,1797,1132,861,10,14,7,10,2012,1
14-10-2012 10:00,1,195,26,5,320,6,6,282.33,0,0,57,Mist,mist,3370,3370,2685,2685,2685,1797,1132,10,14,7,10,2012,1
14-10-2012 11:00,1,299,24,7,330,2,2,282.82,0,0,57,Mist,mist,3662,3370,3370,2685,2685,2685,1797,11,14,7,10,2012,1
14-10-2012 11:00,1,26,21,5,350,6,6,282.82,0,0,57,Drizzle,light intensity drizzle,3662,3662,3370,3370,2685,2685,2685,11,14,7,10,2012,1
14-10-2012 12:00,1,156,28,6,326,1,1,283.33,0,0,57,Drizzle,light intensity drizzle,4076,3662,3662,3370,3370,2685,2685,12,14,7,10,2012,1
14-10-2012 12:00,1,263,25,6,328,7,7,283.33,0,0,57,Mist,mist,4076,4076,3662,3662,3370,3370,2685,12,14,7,10,2012,1
14-10-2012 12:00,1,108,26,6,327,8,8,283.33,0,0,57,Rain,light rain,4076,4076,4076,3662,3662,3370,3370,12,14,7,10,2012,1
14-10-2012 13:00,1,179,74,0,0,2,2,283.75,0,0,93,Drizzle,light intensity drizzle,4128,4076,4076,4076,3662,3662,3370,13,14,7,10,2012,1
14-10-2012 13:00,1,123,29,6,325,1,1,283.75,0,0,93,Rain,light rain,4128,4128,4076,4076,4076,3662,3662,13,14,7,10,2012,1
14-10-2012 13:00,1,106,31,5,324,4,4,283.75,0,0,93,Mist,mist,4128,4128,4128,4076,4076,4076,3662,13,14,7,10,2012,1
14-10-2012 14:00,1,186,59,1,310,3,3,284.09,0,0,93,Rain,light rain,4358,4128,4128,4128,4076,4076,4076,14,14,7,10,2012,1
14-10-2012 14:00,1,133,68,0,0,4,4,284.09,0,0,93,Drizzle,light intensity drizzle,4358,4358,4128,4128,4128,4076,4076,14,14,7,10,2012,1
14-10-2012 14:00,1,208,59,1,340,2,2,284.09,0,0,93,Mist,mist,4358,4358,4358,4128,4128,4128,4076,14,14,7,10,2012,1
14-10-2012 15:00,1,166,74,0,0,8,8,284.55,0,0,93,Mist,mist,4342,4358,4358,4358,4128,4128,4128,15,14,7,10,2012,1
14-10-2012 15:00,1,104,92,0,0,6,6,284.55,0,0,93,Rain,light rain,4342,4342,4358,4358,4358,4128,4128,15,14,7,10,2012,1
14-10-2012 16:00,1,295,79,0,0,9,9,284.68,0,0,93,Mist,mist,4234,4342,4342,4358,4358,4358,4128,16,14,7,10,2012,1
14-10-2012 17:00,1,108,74,0,0,5,5,284.64,0,0,93,Rain,light rain,4271,4234,4342,4342,4358,4358,4358,17,14,7,10,2012,1
14-10-2012 17:00,1,244,80,0,0,5,5,284.64,0,0,93,Mist,mist,4271,4271,4234,4342,4342,4358,4358,17,14,7,10,2012,1
14-10-2012 18:00,1,199,74,0,0,3,3,284.4,0,0,93,Mist,mist,4080,4271,4271,4234,4342,4342,4358,18,14,7,10,2012,1
14-10-2012 19:00,1,282,55,2,150,2,2,284.17,0,0,93,Mist,mist,3453,4080,4271,4271,4234,4342,4342,19,14,7,10,2012,1
14-10-2012 20:00,1,27,38,4,130,8,8,284.03,0,0,93,Mist,mist,2718,3453,4080,4271,4271,4234,4342,20,14,7,10,2012,1
14-10-2012 21:00,1,183,36,3,0,5,5,283.58,0,0,93,Mist,mist,2439,2718,3453,4080,4271,4271,4234,21,14,7,10,2012,1
14-10-2012 22:00,1,129,31,4,160,4,4,283.04,0,0,93,Mist,mist,1819,2439,2718,3453,4080,4271,4271,22,14,7,10,2012,1
14-10-2012 23:00,1,105,19,5,170,2,2,281.95,0,0,93,Fog,fog,1002,1819,2439,2718,3453,4080,4271,23,14,7,10,2012,1
14-10-2012 23:00,1,265,24,5,140,9,9,281.95,0,0,93,Mist,mist,1002,1002,1819,2439,2718,3453,4080,23,14,7,10,2012,1
15-10-2012 00:00,1,106,20,6,170,6,6,281.61,0,0,93,Fog,fog,542,1002,1002,1819,2439,2718,3453,0,15,1,10,2012,1
15-10-2012 00:00,1,40,18,4,170,7,7,281.61,0,0,93,Mist,mist,542,542,1002,1002,1819,2439,2718,0,15,1,10,2012,1
15-10-2012 01:00,1,202,23,6,160,4,4,281.57,0,0,85,Fog,fog,303,542,542,1002,1002,1819,2439,1,15,1,10,2012,1
15-10-2012 02:00,1,242,26,4,150,5,5,281.42,0,0,85,Fog,fog,239,303,542,542,1002,1002,1819,2,15,1,10,2012,1
15-10-2012 03:00,1,55,28,2,0,2,2,281.29,0,0,85,Mist,mist,335,239,303,542,542,1002,1002,3,15,1,10,2012,1
15-10-2012 03:00,1,245,28,5,140,6,6,281.29,0,0,85,Fog,fog,335,335,239,303,542,542,1002,3,15,1,10,2012,1
15-10-2012 04:00,1,58,28,4,140,4,4,281.02,0,0,85,Mist,mist,810,335,335,239,303,542,542,4,15,1,10,2012,1
15-10-2012 04:00,1,171,31,5,140,2,2,281.02,0,0,85,Fog,fog,810,810,335,335,239,303,542,4,15,1,10,2012,1
15-10-2012 05:00,1,294,31,5,160,4,4,280.82,0,0,85,Mist,mist,2606,810,810,335,335,239,303,5,15,1,10,2012,1
15-10-2012 05:00,1,143,39,5,150,1,1,280.82,0,0,85,Fog,fog,2606,2606,810,810,335,335,239,5,15,1,10,2012,1
15-10-2012 06:00,1,266,49,5,170,6,6,280.39,0,0,85,Mist,mist,5714,2606,2606,810,810,335,335,6,15,1,10,2012,1
15-10-2012 07:00,1,192,66,5,170,6,6,280.19,0,0,100,Mist,mist,6798,5714,2606,2606,810,810,335,7,15,1,10,2012,1
15-10-2012 08:00,1,36,75,4,160,9,9,279.82,0,0,100,Mist,mist,6114,6798,5714,2606,2606,810,810,8,15,1,10,2012,1
15-10-2012 09:00,1,149,70,4,160,1,1,279.75,0,0,100,Mist,mist,5094,6114,6798,5714,2606,2606,810,9,15,1,10,2012,1
15-10-2012 10:00,1,269,81,4,170,7,7,280.07,0,0,100,Mist,mist,4473,5094,6114,6798,5714,2606,2606,10,15,1,10,2012,1
15-10-2012 11:00,1,89,81,4,170,8,8,280.32,0,0,90,Clouds,overcast clouds,4529,4473,5094,6114,6798,5714,2606,11,15,1,10,2012,1
15-10-2012 12:00,1,189,87,2,160,2,2,281.72,0,0,100,Clear,sky is clear,4823,4529,4473,5094,6114,6798,5714,12,15,1,10,2012,1
15-10-2012 13:00,1,276,87,3,140,5,5,284.01,0,0,40,Clouds,scattered clouds,4872,4823,4529,4473,5094,6114,6798,13,15,1,10,2012,1
15-10-2012 14:00,1,61,100,3,110,5,5,285.88,0,0,1,Clear,sky is clear,5238,4872,4823,4529,4473,5094,6114,14,15,1,10,2012,1
15-10-2012 15:00,1,93,100,1,120,1,1,286.87,0,0,1,Clear,sky is clear,5584,5238,4872,4823,4529,4473,5094,15,15,1,10,2012,1
15-10-2012 16:00,1,165,87,0,0,5,5,287.6,0,0,20,Clouds,few clouds,6246,5584,5238,4872,4823,4529,4473,16,15,1,10,2012,1
15-10-2012 17:00,1,113,87,2,60,8,8,287.27,0,0,20,Clouds,few clouds,5957,6246,5584,5238,4872,4823,4529,17,15,1,10,2012,1
15-10-2012 18:00,1,106,100,2,70,9,9,286.18,0,0,20,Clouds,few clouds,4535,5957,6246,5584,5238,4872,4823,18,15,1,10,2012,1
15-10-2012 19:00,1,134,93,2,90,4,4,285.2,0,0,75,Clouds,broken clouds,3234,4535,5957,6246,5584,5238,4872,19,15,1,10,2012,1
15-10-2012 20:00,1,192,100,2,30,8,8,284.68,0,0,75,Clouds,broken clouds,2677,3234,4535,5957,6246,5584,5238,20,15,1,10,2012,1
15-10-2012 21:00,1,63,93,2,30,5,5,284.49,0,0,90,Clouds,overcast clouds,2077,2677,3234,4535,5957,6246,5584,21,15,1,10,2012,1
15-10-2012 22:00,1,173,100,3,10,2,2,283.54,0,0,20,Clouds,few clouds,1380,2077,2677,3234,4535,5957,6246,22,15,1,10,2012,1
15-10-2012 23:00,1,158,100,2,30,5,5,282.33,0,0,75,Clouds,broken clouds,927,1380,2077,2677,3234,4535,5957,23,15,1,10,2012,1
16-10-2012 00:00,1,299,100,2,20,2,2,281.21,0,0,20,Clouds,few clouds,500,927,1380,2077,2677,3234,4535,0,16,2,10,2012,1
16-10-2012 01:00,1,96,93,3,10,7,7,279.87,0,0,1,Clear,sky is clear,324,500,927,1380,2077,2677,3234,1,16,2,10,2012,1
16-10-2012 02:00,1,171,93,3,10,4,4,278.93,0,0,1,Clear,sky is clear,257,324,500,927,1380,2077,2677,2,16,2,10,2012,1
16-10-2012 03:00,1,177,93,2,40,9,9,277.91,0,0,1,Clear,sky is clear,354,257,324,500,927,1380,2077,3,16,2,10,2012,1
16-10-2012 04:00,1,144,93,3,10,4,4,277.21,0,0,1,Clear,sky is clear,769,354,257,324,500,927,1380,4,16,2,10,2012,1
16-10-2012 05:00,1,99,93,3,20,9,9,276.61,0,0,1,Clear,sky is clear,2769,769,354,257,324,500,927,5,16,2,10,2012,1
16-10-2012 06:00,1,90,93,3,20,8,8,276.11,0,0,1,Clear,sky is clear,5789,2769,769,354,257,324,500,6,16,2,10,2012,1
16-10-2012 07:00,1,240,93,2,20,2,2,274.81,0,0,20,Clouds,few clouds,7055,5789,2769,769,354,257,324,7,16,2,10,2012,1
16-10-2012 08:00,1,98,93,4,360,3,3,274.99,0,0,20,Clouds,few clouds,6408,7055,5789,2769,769,354,257,8,16,2,10,2012,1
16-10-2012 09:00,1,11,87,2,360,9,9,277.91,0,0,20,Clouds,few clouds,5254,6408,7055,5789,2769,769,354,9,16,2,10,2012,1
16-10-2012 10:00,1,231,93,4,340,1,1,280.71,0,0,20,Clouds,few clouds,4547,5254,6408,7055,5789,2769,769,10,16,2,10,2012,1
16-10-2012 11:00,1,26,93,5,360,7,7,283.85,0,0,20,Clouds,few clouds,4784,4547,5254,6408,7055,5789,2769,11,16,2,10,2012,1
16-10-2012 12:00,1,205,87,6,350,8,8,286.01,0,0,40,Clouds,scattered clouds,5015,4784,4547,5254,6408,7055,5789,12,16,2,10,2012,1
16-10-2012 13:00,1,129,93,4,360,9,9,286.31,0,0,1,Clear,sky is clear,5057,5015,4784,4547,5254,6408,7055,13,16,2,10,2012,1
16-10-2012 14:00,1,251,93,6,340,4,4,288.15,0,0,75,Clouds,broken clouds,5430,5057,5015,4784,4547,5254,6408,14,16,2,10,2012,1
16-10-2012 15:00,1,183,100,4,340,4,4,289.15,0,0,75,Clouds,broken clouds,5813,5430,5057,5015,4784,4547,5254,15,16,2,10,2012,1
16-10-2012 16:00,1,41,100,0,22,9,9,288.99,0,0,75,Clouds,broken clouds,6496,5813,5430,5057,5015,4784,4547,16,16,2,10,2012,1
16-10-2012 17:00,1,284,66,5,330,4,4,288.86,0,0,75,Clouds,broken clouds,6429,6496,5813,5430,5057,5015,4784,17,16,2,10,2012,1
16-10-2012 18:00,1,204,50,5,330,1,1,288.16,0,0,90,Clouds,overcast clouds,5142,6429,6496,5813,5430,5057,5015,18,16,2,10,2012,1
16-10-2012 19:00,1,13,47,6,320,1,1,287.28,0,0,68,Rain,light rain,3311,5142,6429,6496,5813,5430,5057,19,16,2,10,2012,1
16-10-2012 20:00,1,290,33,5,340,7,7,287.04,0,0,90,Clouds,overcast clouds,2777,3311,5142,6429,6496,5813,5430,20,16,2,10,2012,1
16-10-2012 21:00,1,30,33,6,320,7,7,286.9,0,0,90,Clouds,overcast clouds,2331,2777,3311,5142,6429,6496,5813,21,16,2,10,2012,1
16-10-2012 22:00,1,247,33,7,310,4,4,287.09,0,0,90,Clouds,overcast clouds,1767,2331,2777,3311,5142,6429,6496,22,16,2,10,2012,1
16-10-2012 23:00,1,102,46,3,320,7,7,287.09,0,0,90,Clouds,overcast clouds,1093,1767,2331,2777,3311,5142,6429,23,16,2,10,2012,1
17-10-2012 00:00,1,98,46,2,300,4,4,286.89,0,0,75,Clouds,broken clouds,554,1093,1767,2331,2777,3311,5142,0,17,3,10,2012,1
17-10-2012 01:00,1,122,50,2,290,9,9,286.93,0,0,75,Clouds,broken clouds,333,554,1093,1767,2331,2777,3311,1,17,3,10,2012,1
17-10-2012 02:00,1,230,50,3,330,6,6,286.93,0,0,90,Clouds,overcast clouds,267,333,554,1093,1767,2331,2777,2,17,3,10,2012,1
17-10-2012 03:00,1,107,66,2,300,2,2,287.07,0,0,90,Clouds,overcast clouds,358,267,333,554,1093,1767,2331,3,17,3,10,2012,1
17-10-2012 04:00,1,151,61,3,300,9,9,286.56,0,0,75,Clouds,broken clouds,777,358,267,333,554,1093,1767,4,17,3,10,2012,1
17-10-2012 05:00,1,159,65,3,320,7,7,285.91,0,0,90,Clouds,overcast clouds,2732,777,358,267,333,554,1093,5,17,3,10,2012,1
17-10-2012 06:00,1,57,65,3,320,2,2,285.29,0,0,90,Clouds,overcast clouds,5637,2732,777,358,267,333,554,6,17,3,10,2012,1
17-10-2012 07:00,1,60,65,3,310,8,8,284.92,0,0,75,Clouds,broken clouds,5564,5637,2732,777,358,267,333,7,17,3,10,2012,1
17-10-2012 08:00,1,217,75,3,290,5,5,285.35,0,0,75,Clouds,broken clouds,6274,5564,5637,2732,777,358,267,8,17,3,10,2012,1
17-10-2012 09:00,1,20,75,2,290,3,3,285.72,0,0,100,Rain,proximity shower rain,5403,6274,5564,5637,2732,777,358,9,17,3,10,2012,1
17-10-2012 09:00,1,279,75,0,0,1,1,285.72,0,0,100,Rain,light rain,5403,5403,6274,5564,5637,2732,777,9,17,3,10,2012,1
17-10-2012 10:00,1,272,75,0,0,1,1,287.09,0,0,75,Clouds,broken clouds,4680,5403,5403,6274,5564,5637,2732,10,17,3,10,2012,1
17-10-2012 11:00,1,206,80,1,210,9,9,288.31,0,0,75,Clouds,broken clouds,4642,4680,5403,5403,6274,5564,5637,11,17,3,10,2012,1
17-10-2012 12:00,1,195,75,1,280,1,1,288.61,0,0,1,Clear,sky is clear,4979,4642,4680,5403,5403,6274,5564,12,17,3,10,2012,1
17-10-2012 13:00,1,230,65,0,0,7,7,290.32,0,0,1,Clear,sky is clear,4851,4979,4642,4680,5403,5403,6274,13,17,3,10,2012,1
17-10-2012 14:00,1,90,57,0,0,9,9,291.36,0,0,1,Clear,sky is clear,4291,4851,4979,4642,4680,5403,5403,14,17,3,10,2012,1
17-10-2012 15:00,1,231,43,1,260,1,1,292.01,0,0,1,Clear,sky is clear,4714,4291,4851,4979,4642,4680,5403,15,17,3,10,2012,1
17-10-2012 16:00,1,179,50,0,0,3,3,292.61,0,0,1,Clear,sky is clear,6723,4714,4291,4851,4979,4642,4680,16,17,3,10,2012,1
17-10-2012 17:00,1,95,38,3,260,1,1,292.65,0,0,1,Clear,sky is clear,6180,6723,4714,4291,4851,4979,4642,17,17,3,10,2012,1
